"STN_ID","Date","SSTP","lat","lon","source"
"C46304 Entrance English Bay",2024-01-01,8.091,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-02,8.057,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-03,8.399,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-04,8.225,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-05,7.95,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-06,7.959,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-07,7.738,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-08,7.135,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-09,7.539,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-10,7.37,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-11,7.853,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-12,7.228,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-13,6.247,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-14,6.241,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-15,5.499,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-16,5.721,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-17,5.481,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-18,5.539,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-19,5.978,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-20,5.666,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-21,6.07,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-22,6.855,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-23,6.171,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-24,6.319,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-25,6.51,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-26,7.189,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-27,7.436,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-28,7.626,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-29,8.017,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-30,7.722,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-01-31,7.701,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-02-01,7.446,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-02-02,7.728,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-02-03,7.286,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-02-04,6.881,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-02-05,6.924,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-02-06,7.228,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-02-07,7.013,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-02-08,7.299,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-02-09,6.911,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-02-10,6.38,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-02-11,6.956,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-02-12,7.14,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2024-02-13,7.671,49.30167,-123.357,"ECCC"
